_Pave,LotShape,LandContour,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,KitchenQual,Functional,GarageFinish,GarageQual,PavedDrive,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass,GarageArea,SalePrice,KitchenAbvGr,BedroomAbvGr,TotalBsmtSF,MSZoning,Neighborhood,Condition1,Condition2,HouseStyle,RoofStyle,LotConfig,BldgType,RoofMatl,Exterior1st,MasVnrType,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,36.0,15523.0,5.0,6.0,1972.0,1972.0,0.0,460.0,0.0,404.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,5.0,1.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,20.0,338.0,133500.0,1.0,3.0,864.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,75.0,45600.0,6.0,8.0,1908.0,1997.0,0.0,0.0,0.0,907.0,1307.0,1051.0,0.0,2358.0,0.0,0.0,3.0,0.0,10.0,1.0,1908.0,486.0,40.0,0.0,0.0,175.0,0.0,0.0,9.0,2008.0,50.0,360.0,240000.0,1.0,5.0,907.0,3.0,4.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,13.0,2.0,0.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,80.0,9600.0,6.0,7.0,1976.0,1994.0,360.0,0.0,0.0,528.0,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,7.0,1.0,1976.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,80.0,512.0,187000.0,1.0,3.0,528.0,3.0,24.0,1.0,2.0,7.0,3.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,36.0,4435.0,6.0,5.0,2003.0,2003.0,170.0,659.0,0.0,189.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,3.0,0.0,2003.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,120.0,420.0,131500.0,1.0,1.0,848.0,4.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,44.68699082619824,3196.0,8.0,5.0,2003.0,2003.0,40.0,0.0,0.0,1273.0,1456.0,0.0,0.0,1456.0,0.0,0.0,2.0,0.0,7.0,1.0,2003.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,120.0,400.0,215000.0,1.0,2.0,1273.0,3.0,0.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,53.0,7128.0,7.0,5.0,1941.0,1950.0,0.0,364.0,0.0,554.0,918.0,728.0,0.0,1646.0,0.0,0.0,2.0,0.0,7.0,2.0,1941.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,8.0,2007.0,75.0,240.0,164000.0,1.0,4.0,918.0,3.0,6.0,2.0,2.0,4.0,1.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,71.67274802711866,12095.0,6.0,6.0,1964.0,1964.0,115.0,564.0,0.0,563.0,1445.0,0.0,0.0,1445.0,0.0,0.0,1.0,1.0,7.0,1.0,1964.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,80.0,645.0,158000.0,1.0,3.0,1127.0,3.0,12.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,102.0,17920.0,5.0,4.0,1955.0,1974.0,0.0,306.0,1085.0,372.0,1779.0,0.0,0.0,1779.0,1.0,0.0,1.0,1.0,6.0,1.0,1955.0,0.0,418.0,0.0,0.0,312.0,0.0,0.0,7.0,2006.0,20.0,454.0,170000.0,1.0,3.0,1763.0,3.0,19.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,8.0,0.0
1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,63.44623914142156,6897.0,5.0,8.0,1962.0,2010.0,0.0,659.0,0.0,381.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,6.0,0.0,1962.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,20.0,260.0,127000.0,1.0,3.0,1040.0,3.0,19.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,78.57675469655116,10970.0,6.0,6.0,1978.0,1978.0,0.0,505.0,435.0,0.0,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,5.0,0.0,1981.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,2008.0,80.0,576.0,147000.0,1.0,3.0,940.0,3.0,5.0,2.0,2.0,7.0,1.0,4.0,0.0,1.0,9.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,65.0,8125.0,6.0,5.0,1994.0,1995.0,0.0,0.0,0.0,702.0,702.0,779.0,0.0,1481.0,0.0,0.0,2.0,1.0,6.0,1.0,1994.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,60.0,343.0,174000.0,1.0,3.0,702.0,3.0,8.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,80.0,10400.0,7.0,5.0,1976.0,1976.0,189.0,0.0,0.0,1090.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,6.0,1.0,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,20.0,479.0,152000.0,1.0,3.0,1090.0,3.0,14.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,3.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,7.0,1.0,2.0,2.0,85.55632134341751,11029.0,6.0,7.0,1968.0,1984.0,220.0,619.0,0.0,435.0,1512.0,1142.0,0.0,2654.0,1.0,0.0,2.0,1.0,9.0,1.0,1968.0,0.0,65.0,0.0,0.0,222.0,0.0,0.0,8.0,2006.0,60.0,619.0,250000.0,1.0,4.0,1054.0,3.0,14.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,1.0,2.0,2.0,55.0,7642.0,7.0,8.0,1918.0,1998.0,0.0,0.0,0.0,912.0,912.0,514.0,0.0,1426.0,0.0,0.0,1.0,1.0,7.0,1.0,1925.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,50.0,216.0,189950.0,1.0,3.0,912.0,3.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,13.0,2.0,0.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,75.0,11625.0,5.0,4.0,1965.0,1965.0,0.0,841.0,0.0,198.0,1039.0,0.0,0.0,1039.0,1.0,0.0,1.0,1.0,6.0,0.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,190.0,504.0,131500.0,1.0,3.0,1039.0,3.0,19.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,9.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,81.0,9672.0,6.0,5.0,1984.0,1985.0,0.0,338.0,0.0,702.0,1097.0,0.0,0.0,1097.0,0.0,0.0,2.0,0.0,6.0,0.0,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,20.0,480.0,152000.0,1.0,3.0,1040.0,3.0,20.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,70.0,7931.0,5.0,5.0,1959.0,1959.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,1148.0,1.0,0.0,1.0,0.0,6.0,0.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,20.0,672.0,132500.0,1.0,3.0,1148.0,3.0,12.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,72.0,8640.0,7.0,5.0,2007.0,2008.0,0.0,0.0,0.0,1372.0,1372.0,0.0,0.0,1372.0,0.0,0.0,2.0,0.0,6.0,0.0,2008.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,20.0,529.0,250580.0,1.0,3.0,1372.0,1.0,21.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,65.4830259998498,8750.0,5.0,6.0,1970.0,1970.0,76.0,828.0,0.0,174.0,1002.0,0.0,0.0,1002.0,1.0,0.0,1.0,0.0,5.0,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,20.0,902.0,148500.0,1.0,3.0,1002.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,8.0,1.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,67.0,10656.0,8.0,5.0,2006.0,2007.0,274.0,0.0,0.0,1638.0,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,6.0,1.0,2007.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,20.0,870.0,248900.0,1.0,3.0,1638.0,3.0,23.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,85.0,6970.0,4.0,5.0,1961.0,1961.0,0.0,932.0,0.0,108.0,1120.0,0.0,0.0,1120.0,1.0,0.0,1.0,1.0,5.0,0.0,1961.0,168.0,0.0,0.0,0.0,0.0,0.0,400.0,5.0,2007.0,20.0,544.0,129000.0,1.0,3.0,1040.0,3.0,19.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,12.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,102.73455842764507,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,0.0,0.0,1547.0,720.0,53.0,2320.0,0.0,0.0,2.0,0.0,7.0,1.0,1979.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,60.0,672.0,169000.0,1.0,2.0,0.0,3.0,8.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,9.0,2.0,3.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,80.0,9938.0,7.0,5.0,1993.0,1994.0,246.0,750.0,0.0,300.0,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,8.0,1.0,1993.0,156.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,60.0,574.0,236000.0,1.0,3.0,1050.0,3.0,20.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,8.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,1.0,2.0,2.0,60.0,6600.0,5.0,5.0,1962.0,1962.0,0.0,0.0,0.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,5.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,20.0,308.0,109500.0,1.0,2.0,894.0,3.0,12.0,4.0,2.0,2.0,3.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,70.0,8750.0,6.0,5.0,1998.0,1998.0,116.0,505.0,0.0,299.0,804.0,878.0,0.0,1682.0,0.0,0.0,2.0,1.0,7.0,0.0,1998.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,60.0,523.0,200500.0,1.0,3.0,804.0,3.0,5.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,7.0,1.0,2.0,2.0,74.0,8892.0,5.0,7.0,1953.0,1996.0,0.0,0.0,0.0,105.0,910.0,0.0,0.0,910.0,0.0,0.0,1.0,0.0,5.0,0.0,1953.0,196.0,0.0,150.0,0.0,0.0,0.0,0.0,10.0,2008.0,20.0,414.0,116000.0,1.0,3.0,105.0,3.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,14.0,2.0,4.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,60.0,12144.0,5.0,7.0,1949.0,1950.0,0.0,375.0,0.0,457.0,1036.0,0.0,232.0,1268.0,0.0,0.0,1.0,0.0,6.0,1.0,1949.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,40.0,288.0,133000.0,1.0,3.0,832.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,52.0,5720.0,5.0,6.0,1941.0,1950.0,0.0,0.0,0.0,676.0,676.0,455.0,0.0,1131.0,0.0,0.0,1.0,1.0,5.0,0.0,1941.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,50.0,200.0,66500.0,1.0,3.0,676.0,4.0,17.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,4.0,5.0,8.0,0.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,75.0,9000.0,8.0,5.0,2007.0,2007.0,0.0,64.0,0.0,1120.0,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,11.0,1.0,2007.0,208.0,364.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,60.0,550.0,303477.0,1.0,4.0,1184.0,1.0,21.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,5.0,2.0,2.0,1.0,4.0,3.0,6.0,5.0
1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,94.0,25286.0,4.0,5.0,1963.0,1963.0,0.0,633.0,0.0,431.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,5.0,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,20.0,648.0,132250.0,1.0,3.0,1064.0,3.0,11.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,74.0,8834.0,9.0,5.0,2004.0,2005.0,216.0,1170.0,0.0,292.0,1462.0,762.0,0.0,2224.0,1.0,0.0,2.0,1.0,10.0,1.0,2004.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,60.0,738.0,350000.0,1.0,4.0,1462.0,3.0,16.0,2.0,2.0,5.0,3.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,88.0,11782.0,5.0,7.0,1961.0,1995.0,0.0,899.0,0.0,210.0,1155.0,0.0,0.0,1155.0,1.0,0.0,1.0,0.0,6.0,0.0,1987.0,192.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,2010.0,85.0,576.0,148000.0,1.0,3.0,1109.0,3.0,19.0,2.0,2.0,6.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,63.86806475094352,7000.0,5.0,8.0,1978.0,2005.0,90.0,646.0,0.0,218.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,6.0,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,20.0,336.0,136500.0,1.0,3.0,864.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,12.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,60.0,7024.0,5.0,5.0,2005.0,2006.0,0.0,980.0,0.0,110.0,1090.0,0.0,0.0,1090.0,1.0,0.0,1.0,1.0,5.0,0.0,2005.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,20.0,450.0,157000.0,1.0,2.0,1090.0,3.0,7.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,44.0,13758.0,7.0,5.0,1990.0,1991.0,117.0,902.0,0.0,254.0,1187.0,530.0,0.0,1717.0,0.0,0.0,2.0,1.0,7.0,1.0,1990.0,168.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,50.0,400.0,187500.0,1.0,3.0,1156.0,3.0,23.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,68.0111103456375,9636.0,6.0,5.0,1992.0,1993.0,0.0,0.0,0.0,808.0,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,7.0,1.0,1993.0,342.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,60.0,389.0,178000.0,1.0,3.0,808.0,3.0,8.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,2.0,2.0,60.0,6204.0,4.0,5.0,1912.0,1950.0,0.0,0.0,0.0,795.0,954.0,795.0,481.0,2230.0,1.0,0.0,1.0,0.0,10.0,0.0,1997.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,75.0,440.0,118500.0,1.0,5.0,795.0,3.0,18.0,2.0,2.0,3.0,1.0,4.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,65.0,7150.0,5.0,5.0,1967.0,1967.0,60.0,432.0,0.0,460.0,892.0,0.0,0.0,892.0,0.0,0.0,1.0,0.0,5.0,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,20.0,288.0,100000.0,1.0,3.0,892.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,50.0,5119.0,9.0,5.0,1999.0,2000.0,60.0,1238.0,0.0,460.0,1709.0,0.0,0.0,1709.0,1.0,0.0,2.0,0.0,5.0,1.0,1999.0,97.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,120.0,506.0,328900.0,1.0,2.0,1698.0,1.0,21.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,70.0,8393.0,5.0,5.0,1959.0,2005.0,122.0,528.0,0.0,1098.0,1712.0,0.0,0.0,1712.0,0.0,0.0,2.0,0.0,8.0,0.0,2005.0,272.0,54.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,90.0,588.0,145000.0,2.0,4.0,1626.0,3.0,12.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,8.0,1.0,1.0,1.0,4.0,1.0,8.0,3.0
1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,59.0,16466.0,5.0,7.0,1955.0,1955.0,0.0,0.0,0.0,816.0,872.0,521.0,0.0,1393.0,0.0,0.0,1.0,1.0,8.0,0.0,1955.0,121.0,0.0,0.0,0.0,265.0,0.0,0.0,4.0,2008.0,50.0,300.0,135500.0,1.0,3.0,816.0,3.0,7.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,95.0,15865.0,8.0,6.0,1970.0,1970.0,0.0,351.0,823.0,1043.0,2217.0,0.0,0.0,2217.0,1.0,0.0,2.0,0.0,8.0,1.0,1970.0,81.0,207.0,0.0,0.0,224.0,0.0,0.0,10.0,2007.0,20.0,621.0,268000.0,1.0,4.0,2217.0,3.0,12.0,2.0,2.0,2.0,0.0,4.0,0.0,5.0,13.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,128.0,12160.0,6.0,4.0,1953.0,1953.0,90.0,1024.0,0.0,481.0,1505.0,0.0,0.0,1505.0,1.0,0.0,1.0,0.0,6.0,1.0,1953.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,2.0,2009.0,20.0,505.0,149500.0,1.0,2.0,1505.0,3.0,12.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,13.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,60.0,8064.0,5.0,7.0,1949.0,2006.0,0.0,0.0,0.0,672.0,672.0,252.0,0.0,924.0,0.0,0.0,1.0,0.0,6.0,1.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,7.0,2007.0,50.0,576.0,122900.0,1.0,3.0,672.0,3.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,70.0,11184.0,6.0,5.0,1978.0,1978.0,92.0,226.0,500.0,192.0,918.0,765.0,0.0,1683.0,0.0,0.0,2.0,1.0,7.0,1.0,1978.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,60.0,440.0,172500.0,1.0,3.0,918.0,3.0,19.0,2.0,2.0,5.0,3.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
